ID	Name	AttributeOne	AttributeTwo	AttributeThree
13432	彩·霜冷·杯雪·冻髓(肆)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13433	彩·霜冷·杯雪·冻髓(伍)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13434	彩·霜冷·杯雪·冻髓(陆)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13426	彩·霜冷·冻髓·杯雪(肆)	atLunarAttackPowerBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13427	彩·霜冷·冻髓·杯雪(伍)	atLunarAttackPowerBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13428	彩·霜冷·冻髓·杯雪(陆)	atLunarAttackPowerBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
12352	彩·锐刃·大化·痛击(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12353	彩·锐刃·大化·痛击(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12354	彩·锐刃·大化·痛击(陆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12340	彩·锐刃·大化·狂攻(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12341	彩·锐刃·大化·狂攻(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12342	彩·锐刃·大化·狂攻(陆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12346	彩·锐刃·大化·斩铁(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12347	彩·锐刃·大化·斩铁(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12348	彩·锐刃·大化·斩铁(陆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12328	彩·锐刃·痛击·狂攻(肆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12329	彩·锐刃·痛击·狂攻(伍)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12330	彩·锐刃·痛击·狂攻(陆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12334	彩·锐刃·痛击·斩铁(肆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12335	彩·锐刃·痛击·斩铁(伍)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12336	彩·锐刃·痛击·斩铁(陆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12322	彩·锐刃·斩铁·痛击(肆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12323	彩·锐刃·斩铁·痛击(伍)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12324	彩·锐刃·斩铁·痛击(陆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12316	彩·锐刃·斩铁·狂攻(肆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12317	彩·锐刃·斩铁·狂攻(伍)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12318	彩·锐刃·斩铁·狂攻(陆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
13930	彩·霹雳·大化·混沌(肆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13931	彩·霹雳·大化·混沌(伍)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13932	彩·霹雳·大化·混沌(陆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13924	彩·霹雳·大化·雷鸣(肆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13925	彩·霹雳·大化·雷鸣(伍)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13926	彩·霹雳·大化·雷鸣(陆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
15370	彩·霹雳·大化·海纳(肆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15371	彩·霹雳·大化·海纳(伍)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15372	彩·霹雳·大化·海纳(陆)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
13918	彩·霹雳·混沌·雷鸣(肆)	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13919	彩·霹雳·混沌·雷鸣(伍)	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13920	彩·霹雳·混沌·雷鸣(陆)	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase	atNeutralAttackPowerBase
13912	彩·霹雳·雷鸣·混沌(肆)	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
13913	彩·霹雳·雷鸣·混沌(伍)	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
13914	彩·霹雳·雷鸣·混沌(陆)	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase	atNeutralOvercomeBase
25656	彩·急速·大化·琉璃(肆)	atHasteBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25657	彩·急速·大化·琉璃(伍)	atHasteBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25658	彩·急速·大化·琉璃(陆)	atHasteBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25650	彩·急速·大化·鹤顶(肆)	atHasteBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
25651	彩·急速·大化·鹤顶(伍)	atHasteBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
25652	彩·急速·大化·鹤顶(陆)	atHasteBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
25644	彩·急速·大化·霜冷(肆)	atHasteBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
25645	彩·急速·大化·霜冷(伍)	atHasteBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
25646	彩·急速·大化·霜冷(陆)	atHasteBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
25632	彩·急速·大化·雷鸣(肆)	atHasteBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
25633	彩·急速·大化·雷鸣(伍)	atHasteBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
25634	彩·急速·大化·雷鸣(陆)	atHasteBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
25686	彩·急速·大化·锐刃(肆)	atHasteBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
25687	彩·急速·大化·锐刃(伍)	atHasteBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
25688	彩·急速·大化·锐刃(陆)	atHasteBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
25638	彩·急速·大化·烈阳(肆)	atHasteBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
25639	彩·急速·大化·烈阳(伍)	atHasteBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
25640	彩·急速·大化·烈阳(陆)	atHasteBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
25232	彩·界影·大化·焚虚(肆)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25233	彩·界影·大化·焚虚(伍)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25234	彩·界影·大化·焚虚(陆)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25226	彩·界影·大化·琉璃(肆)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25227	彩·界影·大化·琉璃(伍)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25228	彩·界影·大化·琉璃(陆)	atSolarAndLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25220	彩·界影·焚虚·琉璃(肆)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25221	彩·界影·焚虚·琉璃(伍)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25222	彩·界影·焚虚·琉璃(陆)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25214	彩·界影·琉璃·焚虚(肆)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25215	彩·界影·琉璃·焚虚(伍)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25216	彩·界影·琉璃·焚虚(陆)	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
15964	彩·破势·耐受·守御(肆)	atParryValueBase	atMagicShield	atPhysicsShieldAdditional
15965	彩·破势·耐受·守御(伍)	atParryValueBase	atMagicShield	atPhysicsShieldAdditional
15966	彩·破势·耐受·守御(陆)	atParryValueBase	atMagicShield	atPhysicsShieldAdditional
15958	彩·破势·耐受·血魂(肆)	atParryValueBase	atMagicShield	atMaxLifeAdditional
15959	彩·破势·耐受·血魂(伍)	atParryValueBase	atMagicShield	atMaxLifeAdditional
15960	彩·破势·耐受·血魂(陆)	atParryValueBase	atMagicShield	atMaxLifeAdditional
15952	彩·破势·灵动·耐受(肆)	atParryValueBase	atDodge	atMagicShield
15953	彩·破势·灵动·耐受(伍)	atParryValueBase	atDodge	atMagicShield
15954	彩·破势·灵动·耐受(陆)	atParryValueBase	atDodge	atMagicShield
15946	彩·破势·灵动·守御(肆)	atParryValueBase	atDodge	atPhysicsShieldAdditional
15947	彩·破势·灵动·守御(伍)	atParryValueBase	atDodge	atPhysicsShieldAdditional
15948	彩·破势·灵动·守御(陆)	atParryValueBase	atDodge	atPhysicsShieldAdditional
15940	彩·破势·灵动·血魂(肆)	atParryValueBase	atDodge	atMaxLifeAdditional
15941	彩·破势·灵动·血魂(伍)	atParryValueBase	atDodge	atMaxLifeAdditional
15942	彩·破势·灵动·血魂(陆)	atParryValueBase	atDodge	atMaxLifeAdditional
15934	彩·破势·守御·耐受(肆)	atParryValueBase	atPhysicsShieldAdditional	atMagicShield
15935	彩·破势·守御·耐受(伍)	atParryValueBase	atPhysicsShieldAdditional	atMagicShield
15936	彩·破势·守御·耐受(陆)	atParryValueBase	atPhysicsShieldAdditional	atMagicShield
15928	彩·破势·守御·血魂(肆)	atParryValueBase	atPhysicsShieldAdditional	atMaxLifeAdditional
15929	彩·破势·守御·血魂(伍)	atParryValueBase	atPhysicsShieldAdditional	atMaxLifeAdditional
15930	彩·破势·守御·血魂(陆)	atParryValueBase	atPhysicsShieldAdditional	atMaxLifeAdditional
15976	彩·破势·血魂·耐受(肆)	atParryValueBase	atMaxLifeAdditional	atMagicShield
15977	彩·破势·血魂·耐受(伍)	atParryValueBase	atMaxLifeAdditional	atMagicShield
15978	彩·破势·血魂·耐受(陆)	atParryValueBase	atMaxLifeAdditional	atMagicShield
15970	彩·破势·血魂·守御(肆)	atParryValueBase	atMaxLifeAdditional	atPhysicsShieldAdditional
15971	彩·破势·血魂·守御(伍)	atParryValueBase	atMaxLifeAdditional	atPhysicsShieldAdditional
15972	彩·破势·血魂·守御(陆)	atParryValueBase	atMaxLifeAdditional	atPhysicsShieldAdditional
16150	彩·血魂·耐受·破势(肆)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16151	彩·血魂·耐受·破势(伍)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16152	彩·血魂·耐受·破势(陆)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16156	彩·血魂·耐受·守御(肆)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16157	彩·血魂·耐受·守御(伍)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16158	彩·血魂·耐受·守御(陆)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16126	彩·血魂·破势·耐受(肆)	atMaxLifeAdditional	atParryValueBase	atMagicShield
16127	彩·血魂·破势·耐受(伍)	atMaxLifeAdditional	atParryValueBase	atMagicShield
16128	彩·血魂·破势·耐受(陆)	atMaxLifeAdditional	atParryValueBase	atMagicShield
16120	彩·血魂·破势·守御(肆)	atMaxLifeAdditional	atParryValueBase	atPhysicsShieldAdditional
16121	彩·血魂·破势·守御(伍)	atMaxLifeAdditional	atParryValueBase	atPhysicsShieldAdditional
16122	彩·血魂·破势·守御(陆)	atMaxLifeAdditional	atParryValueBase	atPhysicsShieldAdditional
16144	彩·血魂·灵动·耐受(肆)	atMaxLifeAdditional	atDodge	atMagicShield
16145	彩·血魂·灵动·耐受(伍)	atMaxLifeAdditional	atDodge	atMagicShield
16146	彩·血魂·灵动·耐受(陆)	atMaxLifeAdditional	atDodge	atMagicShield
16132	彩·血魂·灵动·破势(肆)	atMaxLifeAdditional	atDodge	atParryValueBase
16133	彩·血魂·灵动·破势(伍)	atMaxLifeAdditional	atDodge	atParryValueBase
16134	彩·血魂·灵动·破势(陆)	atMaxLifeAdditional	atDodge	atParryValueBase
16138	彩·血魂·灵动·守御(肆)	atMaxLifeAdditional	atDodge	atPhysicsShieldAdditional
16139	彩·血魂·灵动·守御(伍)	atMaxLifeAdditional	atDodge	atPhysicsShieldAdditional
16140	彩·血魂·灵动·守御(陆)	atMaxLifeAdditional	atDodge	atPhysicsShieldAdditional
16114	彩·血魂·守御·耐受(肆)	atMaxLifeAdditional	atPhysicsShieldAdditional	atMagicShield
16115	彩·血魂·守御·耐受(伍)	atMaxLifeAdditional	atPhysicsShieldAdditional	atMagicShield
16116	彩·血魂·守御·耐受(陆)	atMaxLifeAdditional	atPhysicsShieldAdditional	atMagicShield
16108	彩·血魂·守御·破势(肆)	atMaxLifeAdditional	atPhysicsShieldAdditional	atParryValueBase
16109	彩·血魂·守御·破势(伍)	atMaxLifeAdditional	atPhysicsShieldAdditional	atParryValueBase
16110	彩·血魂·守御·破势(陆)	atMaxLifeAdditional	atPhysicsShieldAdditional	atParryValueBase
13972	彩·穿石·大化·鹤顶(肆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13973	彩·穿石·大化·鹤顶(伍)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13974	彩·穿石·大化·鹤顶(陆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
15382	彩·穿石·大化·海纳(肆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15383	彩·穿石·大化·海纳(伍)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15384	彩·穿石·大化·海纳(陆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
13978	彩·穿石·大化·腐心(肆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13979	彩·穿石·大化·腐心(伍)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13980	彩·穿石·大化·腐心(陆)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13960	彩·穿石·鹤顶·腐心(肆)	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13961	彩·穿石·鹤顶·腐心(伍)	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13962	彩·穿石·鹤顶·腐心(陆)	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
13966	彩·穿石·腐心·鹤顶(肆)	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
13967	彩·穿石·腐心·鹤顶(伍)	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
13968	彩·穿石·腐心·鹤顶(陆)	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
13396	彩·烈阳·大化·浴火(肆)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13397	彩·烈阳·大化·浴火(伍)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13398	彩·烈阳·大化·浴火(陆)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13390	彩·烈阳·大化·日炎(肆)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13391	彩·烈阳·大化·日炎(伍)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13392	彩·烈阳·大化·日炎(陆)	atSolarAttackPowerBase	atDecriticalDamagePowerBase	atSolarOvercomeBase
13384	彩·烈阳·浴火·日炎(肆)	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
13385	彩·烈阳·浴火·日炎(伍)	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
13386	彩·烈阳·浴火·日炎(陆)	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
13378	彩·烈阳·日炎·浴火(肆)	atSolarAttackPowerBase	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13379	彩·烈阳·日炎·浴火(伍)	atSolarAttackPowerBase	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13380	彩·烈阳·日炎·浴火(陆)	atSolarAttackPowerBase	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13582	彩·腐心·大化·鹤顶(肆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13583	彩·腐心·大化·鹤顶(伍)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13584	彩·腐心·大化·鹤顶(陆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16426	彩·腐心·大化·痛击(肆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16427	彩·腐心·大化·痛击(伍)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16428	彩·腐心·大化·痛击(陆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
13588	彩·腐心·大化·穿石(肆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13589	彩·腐心·大化·穿石(伍)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13590	彩·腐心·大化·穿石(陆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
16402	彩·腐心·鹤顶·痛击(肆)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16403	彩·腐心·鹤顶·痛击(伍)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16404	彩·腐心·鹤顶·痛击(陆)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
13570	彩·腐心·鹤顶·穿石(肆)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13571	彩·腐心·鹤顶·穿石(伍)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13572	彩·腐心·鹤顶·穿石(陆)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
16408	彩·腐心·见切·鹤顶(肆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16409	彩·腐心·见切·鹤顶(伍)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16410	彩·腐心·见切·鹤顶(陆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16414	彩·腐心·见切·痛击(肆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16415	彩·腐心·见切·痛击(伍)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16416	彩·腐心·见切·痛击(陆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16420	彩·腐心·痛击·鹤顶(肆)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16421	彩·腐心·痛击·鹤顶(伍)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16422	彩·腐心·痛击·鹤顶(陆)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
13576	彩·腐心·穿石·鹤顶(肆)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13577	彩·腐心·穿石·鹤顶(伍)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13578	彩·腐心·穿石·鹤顶(陆)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14092	彩·裂激·霹雳·混沌(肆)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14093	彩·裂激·霹雳·混沌(伍)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14094	彩·裂激·霹雳·混沌(陆)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14086	彩·裂激·霹雳·雷鸣(肆)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14087	彩·裂激·霹雳·雷鸣(伍)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14088	彩·裂激·霹雳·雷鸣(陆)	atNeutralHitValue	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14080	彩·裂激·混沌·霹雳(肆)	atNeutralHitValue	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14081	彩·裂激·混沌·霹雳(伍)	atNeutralHitValue	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
